"NEWSUID","NoSoilComp","DomFAO_Name","DomFAO_Prop","PropSynthProf","SoilMapUnit","SOIL1","PROP1","PRID1","SOIL2","PROP2","PRID2","SOIL3","PROP3","PRID3","SOIL4","PROP4","PRID4","SOIL5","PROP5","PRID5","SOIL6","PROP6","PRID6","SOIL7","PROP7","PRID7","SOIL8","PROP8","PRID8","SOIL9","PROP9","PRID9","SOIL10","PROP10","PRID10","WATE"
"WD30031446",2,"FR",65,0,"FRh2LXp4/C","FRh",65,"FRh/C","LXp",35,"LXp/C",,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031447",1,"AC",100,0,"ACh1/C","ACh",100,"ACh/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031448",1,"AC",100,0,"ACh1/C","ACh",100,"ACh/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031450",2,"AC",70,0,"ACh2CMo4/C","ACh",70,"ACh/C","CMo",30,"CMo/C",,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031451",2,"FR",85,0,"FRh1ACh5/C","FRh",85,"FRh/C","ACh",15,"ACh/C",,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031452",1,"AC",100,0,"ACh1/C","ACh",100,"ACh/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031453",1,"AC",100,0,"ACh1/C","ACh",100,"ACh/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031454",2,"FR",51,0,"FRh3ACh3/C","FRh",51,"FRh/C","ACh",49,"ACh/C",,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031455",3,"FR",45,0,"FRh3CMo4ACh4/C","FRh",45,"FRh/C","CMo",35,"CMo/C","ACh",20,"ACh/C",,,,,,,,,,,,,,,,,,,,,,
"WD30031456",2,"RG",51,0,"RGd3ACh3/C","RGd",51,"RGd/C","ACh",49,"ACh/C",,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031457",2,"FR",51,0,"FRh3ACh3/C","FRh",51,"FRh/C","ACh",49,"ACh/C",,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031458",3,"FR",38,0,"FRh4ACh4ARo4/C","FRh",38,"FRh/C","ACh",37,"ACh/C","ARo",25,"ARo/C",,,,,,,,,,,,,,,,,,,,,,
"WD30031459",2,"VR",80,0,"VRe1GLe4/C","VRe",80,"VRe/C","GLe",20,"GLe/C",,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031461",2,"CM",60,0,"CMv2GLd3/C","CMv",60,"CMv/C","GLd",40,"GLd/C",,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031462",1,"AC",100,0,"ACh1/C","ACh",100,"ACh/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031463",1,"AC",100,0,"ACh1/C","ACh",100,"ACh/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031464",1,"AC",100,0,"ACh1/C","ACh",100,"ACh/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031465",1,"CM",100,0,"CMo1/C","CMo",100,"CMo/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031466",2,"FR",61,0,"FRh2ACh4/C","FRh",61,"FRh/C","ACh",39,"ACh/C",,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031467",2,"FR",60,0,"FRh2ARo3/C","FRh",60,"FRh/C","ARo",40,"ARo/C",,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031468",4,"FR",56,0,"FRr4ACh4FRh4CMo5/C","FRr",31,"FRr/C","ACh",29,"ACh/C","FRh",25,"FRh/C","CMo",15,"CMo/C",,,,,,,,,,,,,,,,,,,
"WD30031469",1,"CM",100,0,"CMe1/C","CMe",100,"CMe/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031470",1,"FR",100,0,"FRh1/C","FRh",100,"FRh/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031472",2,"FR",51,0,"FRh3ACh3/C","FRh",51,"FRh/C","ACh",49,"ACh/C",,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031473",3,"FR",40,0,"FRh3CMo4ACh4/C","FRh",40,"FRh/C","CMo",30,"CMo/C","ACh",30,"ACh/C",,,,,,,,,,,,,,,,,,,,,,
"WD30031474",3,"FR",73,0,"FRr3FRh4ACh4/C","FRr",45,"FRr/C","FRh",28,"FRh/C","ACh",27,"ACh/C",,,,,,,,,,,,,,,,,,,,,,
"WD30031475",2,"FR",100,0,"FRh2FRu4/C","FRh",67,"FRh/C","FRu",33,"FRu/C",,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031476",2,"AC",100,0,"ACu2ACh4/C","ACu",67,"ACu/C","ACh",33,"ACh/C",,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031478",1,"CM",100,0,"CMo1/C","CMo",100,"CMo/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031479",2,"AC",51,0,"ACh3FRu3/C","ACh",51,"ACh/C","FRu",49,"FRu/C",,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031801",3,"LV",50,0,"LVj3ALh4LPe4/C","LVj",50,"LVj/C","ALh",30,"ALh/C","LPe",20,"LPe/C",,,,,,,,,,,,,,,,,,,,,,
"WD30031802",2,"AL",70,0,"ALh2LVj4/C","ALh",70,"ALh/C","LVj",30,"LVj/C",,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031803",3,"LV",50,0,"LVj3LXh4LPe4/C","LVj",50,"LVj/C","LXh",30,"LXh/C","LPe",20,"LPe/C",,,,,,,,,,,,,,,,,,,,,,
"WD30031804",1,"AR",100,0,"ARh1/C","ARh",100,"ARh/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031805",2,"CM",60,0,"CMx2ARh3/C","CMx",60,"CMx/C","ARh",40,"ARh/C",,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031806",2,"GL",60,0,"GLe2VRk3/C","GLe",60,"GLe/C","VRk",40,"VRk/C",,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031807",2,"VR",60,0,"VRe2GLe3/C","VRe",60,"VRe/C","GLe",40,"GLe/C",,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031808",3,"PL",45,0,"PLd3PZh4LPe4/C","PLd",45,"PLd/C","PZh",35,"PZh/C","LPe",20,"LPe/C",,,,,,,,,,,,,,,,,,,,,,
"WD30031809",1,"VR",100,0,"VRe1/C","VRe",100,"VRe/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031810",2,"CL",70,0,"CLp2LPk4/C","CLp",70,"CLp/C","LPk",30,"LPk/C",,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031811",4,"FL",60,0,"FLe2GLk5GLe5VRk5/C","FLe",60,"FLe/C","GLk",15,"GLk/C","GLe",15,"GLe/C","VRk",10,"VRk/C",,,,,,,,,,,,,,,,,,,
"WD30031812",4,"LP",40,0,"LPe3CMv4PZh4LXh5/C","LPe",40,"LPe/C","CMv",30,"CMv/C","PZh",20,"PZh/C","LXh",10,"LXh/C",,,,,,,,,,,,,,,,,,,
"WD30031813",1,"VR",100,0,"VRk1/C","VRk",100,"VRk/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031814",1,"VR",100,0,"VRk1/C","VRk",100,"VRk/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031815",2,"CM",75,0,"CMc2LVk4/C","CMc",75,"CMc/C","LVk",25,"LVk/C",,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031816",1,"AL",100,0,"ALh1/C","ALh",100,"ALh/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031818",2,"CM",60,0,"CMc2LVk3/C","CMc",60,"CMc/C","LVk",40,"LVk/C",,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031819",2,"CL",65,0,"CLl2LVk4/C","CLl",65,"CLl/C","LVk",35,"LVk/C",,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031820",2,"VR",60,0,"VRk2CMe3/C","VRk",60,"VRk/C","CMe",40,"CMe/C",,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031821",2,"VR",100,0,"VRk1VRe5/C","VRk",85,"VRk/C","VRe",15,"VRe/C",,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031822",2,"CM",60,0,"CMu2LPe3/C","CMu",60,"CMu/C","LPe",40,"LPe/C",,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031823",2,"CM",60,0,"CMc2LPe3/C","CMc",60,"CMc/C","LPe",40,"LPe/C",,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031824",2,"VR",55,0,"VRe3FLe3/C","VRe",55,"VRe/C","FLe",45,"FLe/C",,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031825",2,"CL",65,0,"CLp2CMc4/C","CLp",65,"CLp/C","CMc",35,"CMc/C",,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031826",3,"GL",50,0,"GLe3CLl4VRe4/C","GLe",50,"GLe/C","CLl",30,"CLl/C","VRe",20,"VRe/C",,,,,,,,,,,,,,,,,,,,,,
"WD30031827",2,"VR",60,0,"VRk2CLl3/C","VRk",60,"VRk/C","CLl",40,"CLl/C",,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031828",2,"CL",70,0,"CLp2ARh4/C","CLp",70,"CLp/C","ARh",30,"ARh/C",,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031829",2,"CM",60,0,"CMg2ARh3/C","CMg",60,"CMg/C","ARh",40,"ARh/C",,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031830",2,"SC",60,0,"SCg2GLe3/C","SCg",60,"SCg/C","GLe",40,"GLe/C",,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031831",2,"AR",60,0,"ARh2GLe3/C","ARh",60,"ARh/C","GLe",40,"GLe/C",,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031832",2,"LP",80,0,"LPk1VRk4/C","LPk",80,"LPk/C","VRk",20,"VRk/C",,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031833",3,"CM",50,0,"CMc3VRk4CLl4/C","CMc",50,"CMc/C","VRk",30,"VRk/C","CLl",20,"CLl/C",,,,,,,,,,,,,,,,,,,,,,
"WD30031835",3,"GL",55,0,"GLe3VRk4FLe4/C","GLe",55,"GLe/C","VRk",25,"VRk/C","FLe",20,"FLe/C",,,,,,,,,,,,,,,,,,,,,,
"WD30031836",3,"CM",50,0,"CMc3LVk4KSh4/C","CMc",50,"CMc/C","LVk",30,"LVk/C","KSh",20,"KSh/C",,,,,,,,,,,,,,,,,,,,,,
"WD30031865",3,"LP",50,0,"LPk3LVk4CMc4/C","LPk",50,"LPk/C","LVk",25,"LVk/C","CMc",25,"CMc/C",,,,,,,,,,,,,,,,,,,,,,
"WD30031873",2,"CM",70,0,"CMc2LPk4/C","CMc",70,"CMc/C","LPk",30,"LPk/C",,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031874",3,"CM",50,0,"CMc3RGc3LPe5/C","CMc",50,"CMc/C","RGc",40,"RGc/C","LPe",10,"LPe/C",,,,,,,,,,,,,,,,,,,,,,
"WD30031875",3,"KS",50,0,"KSk3CMc4LPk4/C","KSk",50,"KSk/C","CMc",30,"CMc/C","LPk",20,"LPk/C",,,,,,,,,,,,,,,,,,,,,,
"WD30031876",3,"LV",50,0,"LVk3CMx4LPk4/C","LVk",50,"LVk/C","CMx",30,"CMx/C","LPk",20,"LPk/C",,,,,,,,,,,,,,,,,,,,,,
"WD30031877",2,"VR",60,0,"VRk2GLe3/C","VRk",60,"VRk/C","GLe",40,"GLe/C",,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031878",3,"CL",50,0,"CLp3CMc4LPk4/C","CLp",50,"CLp/C","CMc",30,"CMc/C","LPk",20,"LPk/C",,,,,,,,,,,,,,,,,,,,,,
"WD30031879",3,"CM",50,0,"CMc3KSk4LPk4/C","CMc",50,"CMc/C","KSk",30,"KSk/C","LPk",20,"LPk/C",,,,,,,,,,,,,,,,,,,,,,
"WD30031880",1,"SC",100,0,"SCg1/C","SCg",100,"SCg/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031885",2,"FL",85,0,"FLe1VRk5/C","FLe",85,"FLe/C","VRk",15,"VRk/C",,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031888",3,"LP",50,0,"LPk3LVk4CMc4/C","LPk",50,"LPk/C","LVk",30,"LVk/C","CMc",20,"CMc/C",,,,,,,,,,,,,,,,,,,,,,
"WD30031890",3,"AR",60,0,"ARh2GLk4CLl4/C","ARh",60,"ARh/C","GLk",20,"GLk/C","CLl",20,"CLl/C",,,,,,,,,,,,,,,,,,,,,,
"WD30031891",3,"LV",50,0,"LVk3KSk4SCn4/C","LVk",50,"LVk/C","KSk",30,"KSk/C","SCn",20,"SCn/C",,,,,,,,,,,,,,,,,,,,,,
"WD30031892",2,"LV",55,0,"LVv3CMv3/C","LVv",55,"LVv/C","CMv",45,"CMv/C",,,,,,,,,,,,,,,,,,,,,,,,,
"WD30031895",3,"LV",40,0,"LVk3FLc4CMv4/C","LVk",40,"LVk/C","FLc",30,"FLc/C","CMv",30,"CMv/C",,,,,,,,,,,,,,,,,,,,,,
"WD30032061",1,"CH",100,0,"CHk1/C","CHk",100,"CHk/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30032062",1,"CM",100,0,"CM1/C","CM",100,"CM/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30032063",1,"CM",100,0,"CMc1/C","CMc",100,"CMc/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30032067",1,"CM",100,0,"CMx1/C","CMx",100,"CMx/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30032068",1,"FL",100,0,"FL1/C","FL",100,"FL/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30032069",1,"FL",100,0,"FLc1/C","FLc",100,"FLc/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30032070",1,"GL",100,0,"GL1/C","GL",100,"GL/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30032071",1,"GL",100,0,"GLd1/C","GLd",100,"GLd/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30032072",1,"GL",100,0,"GLe1/C","GLe",100,"GLe/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30032073",1,"GL",100,0,"GLu1/C","GLu",100,"GLu/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30032074",1,"HS",100,0,"HS1/C","HS",100,"HS/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30032081",1,"LV",100,0,"LVh1/C","LVh",100,"LVh/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30032086",1,"PZ",100,0,"PZf1/C","PZf",100,"PZf/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30032089",1,"RG",100,0,"RGc1/C","RGc",100,"RGc/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30032090",1,"VR",100,0,"VR1/C","VR",100,"VR/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30032094",1,"CM",100,0,"CMe1/C","CMe",100,"CMe/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30032095",1,"GL",100,0,"GLe1/C","GLe",100,"GLe/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30032096",1,"LP",100,0,"LPm1/C","LPm",100,"LPm/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30032097",1,"LV",100,0,"LVx1/C","LVx",100,"LVx/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30032099",1,"PZ",100,0,"PZh1/C","PZh",100,"PZh/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30032100",1,"CM",100,0,"CMe1/C","CMe",100,"CMe/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30032101",1,"CM",100,0,"CMg1/C","CMg",100,"CMg/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30032102",1,"GL",100,0,"GLe1/C","GLe",100,"GLe/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30032103",1,"LV",100,0,"LVh1/C","LVh",100,"LVh/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30032123",1,"CM",100,0,"CMe1/C","CMe",100,"CMe/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30032126",1,"WR",100,0,"WR1/C","WR",100,"WR/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30032150",1,"FR",100,0,"FR1/C","FR",100,"FR/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30032151",1,"LP",100,0,"LP1/C","LP",100,"LP/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30032152",1,"LV",100,0,"LV1/C","LV",100,"LV/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30032153",1,"LX",100,0,"LX1/C","LX",100,"LX/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30032154",1,"PL",100,0,"PL1/C","PL",100,"PL/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30032155",1,"RG",100,0,"RG1/C","RG",100,"RG/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD30032156",1,"SN",100,0,"SN1/C","SN",100,"SN/C",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD40003013",4,"CM",50,0,"CMe3LPq4LVx5LPu5/D","CMe",50,"CMe/D","LPq",30,"LPq/D","LVx",10,"LVx/D","LPu",10,"LPu/D",,,,,,,,,,,,,,,,,,,
"WD40003028",4,"CM",50,0,"CMc3LVx4LPq4LPm5/D","CMc",50,"CMc/D","LVx",20,"LVx/D","LPq",20,"LPq/D","LPm",10,"LPm/D",,,,,,,,,,,,,,,,,,,
"WD40003040",1,"CH",100,0,"CHl1/D","CHl",100,"CHl/D",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD40003070",1,"GL",100,0,"GLm1/D","GLm",100,"GLm/D",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD40003087",3,"RK",34,0,"RK4LPq4CMx4/D","RK",34,"RK/D","LPq",33,"LPq/D","CMx",33,"CMx/D",,,,,,,,,,,,,,,,,,,,,,
"WD40003089",2,"LP",50,0,"LPq3CMd3/D","LPq",50,"LPq/D","CMd",50,"CMd/D",,,,,,,,,,,,,,,,,,,,,,,,,
"WD40003090",2,"LP",50,0,"LPq3CMe3/D","LPq",50,"LPq/D","CMe",50,"CMe/D",,,,,,,,,,,,,,,,,,,,,,,,,
"WD40003093",2,"CM",50,0,"LPq3CMe3/D","LPq",50,"LPq/D","CMe",50,"CMe/D",,,,,,,,,,,,,,,,,,,,,,,,,
"WD40003096",3,"LP",67,0,"LPq4LPu4CMu4/D","LPq",34,"LPq/D","LPu",33,"LPu/D","CMu",33,"CMu/D",,,,,,,,,,,,,,,,,,,,,,
"WD40003098",3,"LP",67,0,"LPq4LPu4CMu4/D","LPq",34,"LPq/D","LPu",33,"LPu/D","CMu",33,"CMu/D",,,,,,,,,,,,,,,,,,,,,,
"WD40003100",3,"LP",34,0,"LPq4KSk4CMc4/D","LPq",34,"LPq/D","KSk",33,"KSk/D","CMc",33,"CMc/D",,,,,,,,,,,,,,,,,,,,,,
"WD40003121",3,"LP",34,0,"LPq4RGc4CLh4/D","LPq",34,"LPq/D","RGc",33,"RGc/D","CLh",33,"CLh/D",,,,,,,,,,,,,,,,,,,,,,
"WD40003123",3,"LP",34,0,"LPq4RGc4CLh4/D","LPq",34,"LPq/D","RGc",33,"RGc/D","CLh",33,"CLh/D",,,,,,,,,,,,,,,,,,,,,,
"WD40003132",2,"LP",100,0,"LPu3LPq3/D","LPu",50,"LPu/D","LPq",50,"LPq/D",,,,,,,,,,,,,,,,,,,,,,,,,
"WD40003147",1,"FL",100,0,"FLe1/D","FLe",100,"FLe/D",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD40003157",1,"KS",100,0,"KSh1/D","KSh",100,"KSh/D",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD40003169",5,"KS",40,0,"KSk3LVh4CLh4RGc5GLk5/D","KSk",40,"KSk/D","LVh",20,"LVh/D","CLh",20,"CLh/D","RGc",10,"RGc/D","GLk",10,"GLk/D",,,,,,,,,,,,,,,,
"WD40003173",5,"KS",40,0,"KSk3RGc4LPq4GLm5FLc5/D","KSk",40,"KSk/D","RGc",20,"RGc/D","LPq",20,"LPq/D","GLm",10,"GLm/D","FLc",10,"FLc/D",,,,,,,,,,,,,,,,
"WD40003200",3,"LV",60,0,"LVh2LPq4CMe4/D","LVh",60,"LVh/D","LPq",20,"LPq/D","CMe",20,"CMe/D",,,,,,,,,,,,,,,,,,,,,,
"WD40003215",1,"HS",100,0,"HS1/D","HS",100,"HS/D",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD40003261",2,"RG",70,0,"RGe2AN4/D","RGe",70,"RGe/D","AN",30,"AN/D",,,,,,,,,,,,,,,,,,,,,,,,,
"WD40003293",4,"RG",60,0,"RGc2SCh4PHc5GLk5/D","RGc",60,"RGc/D","SCh",20,"SCh/D","PHc",10,"PHc/D","GLk",10,"GLk/D",,,,,,,,,,,,,,,,,,,
"WD40003306",3,"CL",60,0,"CLh2RGc4GY4/D","CLh",60,"CLh/D","RGc",20,"RGc/D","GY",20,"GY/D",,,,,,,,,,,,,,,,,,,,,,
"WD40003307",3,"CL",50,0,"CLh3LPq4RGc4/D","CLh",50,"CLh/D","LPq",30,"LPq/D","RGc",20,"RGc/D",,,,,,,,,,,,,,,,,,,,,,
"WD40003308",3,"CL",60,0,"CLh2LVx4LPq4/D","CLh",60,"CLh/D","LVx",20,"LVx/D","LPq",20,"LPq/D",,,,,,,,,,,,,,,,,,,,,,
"WD40003330",2,"CM",70,0,"CMd2LVa4/D","CMd",70,"CMd/D","LVa",30,"LVa/D",,,,,,,,,,,,,,,,,,,,,,,,,
"WD40003331",3,"CM",60,0,"CMd2LVa4LPq5/D","CMd",60,"CMd/D","LVa",30,"LVa/D","LPq",10,"LPq/D",,,,,,,,,,,,,,,,,,,,,,
"WD40003332",3,"CM",60,0,"CMd2PZh4LVa4/D","CMd",60,"CMd/D","PZh",20,"PZh/D","LVa",20,"LVa/D",,,,,,,,,,,,,,,,,,,,,,
"WD40003333",2,"CM",70,0,"CMd2LPq4/D","CMd",70,"CMd/D","LPq",30,"LPq/D",,,,,,,,,,,,,,,,,,,,,,,,,
"WD40003335",1,"CM",100,0,"CMe1/D","CMe",100,"CMe/D",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD40003336",1,"CM",100,0,"CMe1/D","CMe",100,"CMe/D",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD40003337",2,"CM",70,0,"CMe2FLe4/D","CMe",70,"CMe/D","FLe",30,"FLe/D",,,,,,,,,,,,,,,,,,,,,,,,,
"WD40003338",2,"CM",70,0,"CMe2FLe4/D","CMe",70,"CMe/D","FLe",30,"FLe/D",,,,,,,,,,,,,,,,,,,,,,,,,
"WD40003339",2,"CM",70,0,"CMe2FLe4/D","CMe",70,"CMe/D","FLe",30,"FLe/D",,,,,,,,,,,,,,,,,,,,,,,,,
"WD40003340",3,"CM",80,0,"CMe2FLe4CMd4/D","CMe",60,"CMe/D","FLe",20,"FLe/D","CMd",20,"CMd/D",,,,,,,,,,,,,,,,,,,,,,
"WD40003341",3,"CM",80,0,"CMe2FLe4CMd4/D","CMe",60,"CMe/D","FLe",20,"FLe/D","CMd",20,"CMd/D",,,,,,,,,,,,,,,,,,,,,,
"WD40003342",3,"CM",60,0,"CMe2HSi4FLe4/D","CMe",60,"CMe/D","HSi",20,"HSi/D","FLe",20,"FLe/D",,,,,,,,,,,,,,,,,,,,,,
"WD40003343",3,"CM",60,0,"CMe2LPq4FLe4/D","CMe",60,"CMe/D","LPq",20,"LPq/D","FLe",20,"FLe/D",,,,,,,,,,,,,,,,,,,,,,
"WD40003345",3,"CM",60,0,"CMe2RGe4LPq4/D","CMe",60,"CMe/D","RGe",20,"RGe/D","LPq",20,"LPq/D",,,,,,,,,,,,,,,,,,,,,,
"WD40003346",2,"CM",70,0,"CMe2LVa4/D","CMe",70,"CMe/D","LVa",30,"LVa/D",,,,,,,,,,,,,,,,,,,,,,,,,
"WD40003347",2,"CM",70,0,"CMe2GLe4/D","CMe",70,"CMe/D","GLe",30,"GLe/D",,,,,,,,,,,,,,,,,,,,,,,,,
"WD40003348",2,"CM",70,0,"CMe2GLe4/D","CMe",70,"CMe/D","GLe",30,"GLe/D",,,,,,,,,,,,,,,,,,,,,,,,,
"WD40003349",2,"CM",70,0,"CMe2GLe4/D","CMe",70,"CMe/D","GLe",30,"GLe/D",,,,,,,,,,,,,,,,,,,,,,,,,
"WD40003350",3,"CM",60,0,"CMe2HSi4GLe4/D","CMe",60,"CMe/D","HSi",20,"HSi/D","GLe",20,"GLe/D",,,,,,,,,,,,,,,,,,,,,,
"WD40003351",3,"CM",60,0,"CMe2HSi4GLe4/D","CMe",60,"CMe/D","HSi",20,"HSi/D","GLe",20,"GLe/D",,,,,,,,,,,,,,,,,,,,,,
"WD40003352",4,"CM",50,0,"CMe3HS4GLd4PZg5/D","CMe",50,"CMe/D","HS",20,"HS/D","GLd",20,"GLd/D","PZg",10,"PZg/D",,,,,,,,,,,,,,,,,,,
"WD40003353",2,"CM",70,0,"CMe2HSi4/D","CMe",70,"CMe/D","HSi",30,"HSi/D",,,,,,,,,,,,,,,,,,,,,,,,,
"WD40003354",1,"CM",100,0,"CMi1/D","CMi",100,"CMi/D",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD40003355",2,"CM",70,0,"CMi2LPq4/D","CMi",70,"CMi/D","LPq",30,"LPq/D",,,,,,,,,,,,,,,,,,,,,,,,,
"WD40003356",2,"CH",70,0,"CHh2KSh4/D","CHh",70,"CHh/D","KSh",30,"KSh/D",,,,,,,,,,,,,,,,,,,,,,,,,
"WD40003357",3,"CH",90,0,"CHl1GLm5CHh5/D","CHl",80,"CHl/D","GLm",10,"GLm/D","CHh",10,"CHh/D",,,,,,,,,,,,,,,,,,,,,,
"WD40003358",3,"CH",90,0,"CHl2CHh4GLm5/D","CHl",60,"CHl/D","CHh",30,"CHh/D","GLm",10,"GLm/D",,,,,,,,,,,,,,,,,,,,,,
"WD40003359",3,"CH",90,0,"CHl2CHh4GLm5/D","CHl",60,"CHl/D","CHh",30,"CHh/D","GLm",10,"GLm/D",,,,,,,,,,,,,,,,,,,,,,
"WD40003360",3,"GL",60,0,"GLd2RGd4CMd5/D","GLd",60,"GLd/D","RGd",30,"RGd/D","CMd",10,"CMd/D",,,,,,,,,,,,,,,,,,,,,,
"WD40003361",3,"GL",60,0,"GLd2RGd4CMd5/D","GLd",60,"GLd/D","RGd",30,"RGd/D","CMd",10,"CMd/D",,,,,,,,,,,,,,,,,,,,,,
"WD40003362",4,"GL",50,0,"GLd3RGi4HS4LPq5/D","GLd",50,"GLd/D","RGi",20,"RGi/D","HS",20,"HS/D","LPq",10,"LPq/D",,,,,,,,,,,,,,,,,,,
"WD40003363",4,"GL",50,0,"GLd3HS4CMd4LPq5/D","GLd",50,"GLd/D","HS",20,"HS/D","CMd",20,"CMd/D","LPq",10,"LPq/D",,,,,,,,,,,,,,,,,,,
"WD40003364",4,"GL",50,0,"GLd3HS4CMd4LPq5/D","GLd",50,"GLd/D","HS",20,"HS/D","CMd",20,"CMd/D","LPq",10,"LPq/D",,,,,,,,,,,,,,,,,,,
